year,month,day,u1060S
1998,7,26,3.0294418
1998,7,27,2.6954117
1998,7,28,1.7616272
1998,7,29,1.073883
1998,7,30,1.5902252
1998,7,31,2.823059
1998,8,1,4.1949463
1998,8,2,4.934166
1998,8,3,3.798233
1998,8,4,4.4019775
1998,8,5,2.1443787
1998,8,6,1.1903076
1998,8,7,0.52211
1998,8,8,0.5029831
1998,8,9,3.5209656
1998,8,10,5.6636353
1998,8,11,7.2424927
1998,8,12,5.097435
1998,8,13,2.7704544
1998,8,14,2.3032532
1998,8,15,1.1521988
1998,8,16,0.14871216
1998,8,17,0.216156
1998,8,18,-0.41059875
1998,8,19,-1.1814194
1998,8,20,-0.8050995
1998,8,21,0.5443802
1998,8,22,-1.694191
1998,8,23,-0.69039917
1998,8,24,-1.9305344
1998,8,25,1.4886246
1998,8,26,1.8297958
1998,8,27,2.2091599
1998,8,28,2.2871323
1998,8,29,3.018982
1998,8,30,4.6324387
1998,8,31,5.106514
1998,9,1,4.036133
1998,9,2,6.1168747
1998,9,3,3.7999954
1998,9,4,-0.21245575
1998,9,5,1.7354584
1998,9,6,2.2964783
1998,9,7,5.2974625
1998,9,8,2.1043549
1998,9,9,6.5129623
1998,9,10,4.452812
1998,9,11,5.378105
1998,9,12,1.6839371
1998,9,13,1.8022842
1998,9,14,3.001152
1998,9,15,4.41523
1998,9,16,5.149864
1998,9,17,6.83963
1998,9,18,10.076958
1998,9,19,10.397278
1998,9,20,10.393463
1998,9,21,6.5127563
1998,9,22,4.811569
1998,9,23,8.038544
1998,9,24,5.949337
1998,9,25,0.85464096
1998,9,26,2.376297
1998,9,27,5.0299644
1998,9,28,5.1572647
1998,9,29,2.1086044
1998,9,30,3.0995255
1998,10,1,5.627865
1998,10,2,8.818413
1998,10,3,10.048237
1998,10,4,13.15889
1998,10,5,17.08501
1998,10,6,18.50951
1998,10,7,12.860004
1998,10,8,8.820118
1998,10,9,9.954716
1998,10,10,10.33762
1998,10,11,11.254192
1998,10,12,14.96426
1998,10,13,17.507061
1998,10,14,16.21558
1998,10,15,16.269115
1998,10,16,14.616653
1998,10,17,10.57056
1998,10,18,7.87854
1998,10,19,8.676533
1998,10,20,12.624111
1998,10,21,11.10025
1998,10,22,9.297907
1998,10,23,9.2725315
1998,10,24,10.402769
1998,10,25,12.129959
1998,10,26,7.958641
1998,10,27,4.2792397
1998,10,28,1.2446156
1998,10,29,-1.1765804
1998,10,30,-1.3065529
1998,10,31,0.82779884
1998,11,1,4.797491
1998,11,2,5.6272755
1998,11,3,5.4878063
1998,11,4,5.078678
1998,11,5,5.5241957
1998,11,6,7.9407215
1998,11,7,9.960956
1998,11,8,10.184407
1998,11,9,8.67306
1998,11,10,6.5753603
1998,11,11,5.3004417
1998,11,12,5.8453298
1998,11,13,4.805585
1998,11,14,4.302713
1998,11,15,4.698921
1998,11,16,4.2505574
1998,11,17,6.4348583
1998,11,18,10.289965
1998,11,19,12.590804
1998,11,20,13.011085
1998,11,21,13.484288
1998,11,22,13.43814
1998,11,23,12.99513
1998,11,24,13.892012
1998,11,25,15.627508
1998,11,26,15.647449
1998,11,27,15.141643
1998,11,28,14.69446
1998,11,29,13.158899
1998,11,30,11.918054
1998,12,1,12.077778
1998,12,2,11.378815
1998,12,3,10.635189
1998,12,4,9.658866
1998,12,5,9.408474
1998,12,6,10.322315
1998,12,7,8.375087
1998,12,8,7.202663
1998,12,9,7.4772077
1998,12,10,8.360567
1998,12,11,8.303512
1998,12,12,7.9789257
1998,12,13,7.505082
1998,12,14,6.982752
1998,12,15,6.6669493
1998,12,16,5.694311
1998,12,17,4.794775
1998,12,18,3.9031696
1998,12,19,3.6228304
1998,12,20,3.4798927
1998,12,21,3.2393446
1998,12,22,2.6722498
1998,12,23,1.8850698
1998,12,24,1.5535154
1998,12,25,1.3904591
1998,12,26,1.4193048
1998,12,27,1.3653708
1998,12,28,1.4248266
1998,12,29,0.94536495
1998,12,30,0.4038391
1998,12,31,0.38696575
1999,1,1,0.3412857
1999,1,2,0.41586685
1999,1,3,0.41263866
1999,1,4,0.6483116
1999,1,5,1.0060625
1999,1,6,1.3378458
1999,1,7,1.2383518
1999,1,8,1.2029905
1999,1,9,1.4680939
1999,1,10,1.6446896
1999,1,11,1.600997
1999,1,12,1.2908249
1999,1,13,1.4610758
1999,1,14,1.2796469
1999,1,15,1.2176275
1999,1,16,1.1729603
1999,1,17,1.2253189
1999,1,18,0.8380451
1999,1,19,0.6539087
1999,1,20,0.6558018
1999,1,21,1.074255
1999,1,22,1.4226141
1999,1,23,1.3874121
1999,1,24,1.2929182
1999,1,25,1.2727871
1999,1,26,1.2289
1999,1,27,1.2083521
1999,1,28,1.3923831
1999,1,29,1.4427953
1999,1,30,1.5389433
1999,1,31,1.5900774
1999,2,1,1.534843
1999,2,2,1.0827823
1999,2,3,0.7354975
1999,2,4,0.60263014
1999,2,5,0.49201155
1999,2,6,0.25861835
1999,2,7,0.34660816
1999,2,8,0.45830822
1999,2,9,0.21447659
1999,2,10,-0.0837872
1999,2,11,-0.16827369
1999,2,12,-0.34727585
1999,2,13,-0.12788582
1999,2,14,0.25602722
1999,2,15,0.4000109
1999,2,16,0.32547766
1999,2,17,0.31351918
1999,2,18,0.32473767
1999,2,19,0.1117357
1999,2,20,-0.07211983
1999,2,21,-0.46807325
1999,2,22,-0.48257184
1999,2,23,-0.79617
1999,2,24,-1.0318389
1999,2,25,-0.9315758
1999,2,26,-1.1805136
1999,2,27,-1.6527548
1999,2,28,-1.588736
1999,3,1,-1.7481709
1999,3,2,-1.9498701
1999,3,3,-2.0720859
1999,3,4,-2.0384793
1999,3,5,-1.6100297
1999,3,6,-1.0735226
1999,3,7,-1.035366
1999,3,8,-0.989357
1999,3,9,-0.4837494
1999,3,10,0.15522957
1999,3,11,0.9162111
1999,3,12,1.2392693
1999,3,13,1.7059526
1999,3,14,2.2669487
1999,3,15,2.1859646
1999,3,16,1.9765387
1999,3,17,1.3239231
1999,3,18,0.92140484
1999,3,19,1.0942297
1999,3,20,1.2262983
1999,3,21,1.1970835
1999,3,22,1.0914173
1999,3,23,1.1381321
1999,3,24,1.8877697
1999,3,25,1.9205418
1999,3,26,2.051733
1999,3,27,1.7595291
1999,3,28,1.2439575
1999,3,29,0.20355034
1999,3,30,-1.0126057
1999,3,31,-1.2435665
1999,4,1,-1.4423599
1999,4,2,-2.360691
1999,4,3,-3.707508
1999,4,4,-5.071249
1999,4,5,-4.0439415
1999,4,6,-1.8897438
1999,4,7,-1.0262737
1999,4,8,-0.7837982
1999,4,9,0.4335289
1999,4,10,1.3259411
1999,4,11,1.8071289
1999,4,12,2.3023224
1999,4,13,3.540081
1999,4,14,2.8801003
1999,4,15,1.6893921
1999,4,16,3.0708618
1999,4,17,4.02166
1999,4,18,2.449707
1999,4,19,0.4241066
1999,4,20,-0.6367378
1999,4,21,0.2648239
1999,4,22,1.5395012
1999,4,23,1.2646561
1999,4,24,-0.500267
1999,4,25,-2.6920586
1999,4,26,-3.824772
1999,4,27,-4.1509857
1999,4,28,-5.0402184
1999,4,29,-7.2774963
1999,4,30,-9.997822
1999,5,1,-11.542881
1999,5,2,-11.0777855
1999,5,3,-8.54208
1999,5,4,-5.7644577
1999,5,5,-1.9918404
1999,5,6,0.67227554
1999,5,7,2.7937546
1999,5,8,2.4146194
1999,5,9,1.0732079
1999,5,10,1.8306313
1999,5,11,3.195427
1999,5,12,3.6888313
1999,5,13,2.3490295
1999,5,14,-0.9285469
1999,5,15,-4.3076057
1999,5,16,-4.8712616
1999,5,17,-3.6658592
1999,5,18,-1.2143784
1999,5,19,-0.3849144
1999,5,20,-2.8295212
1999,5,21,-5.7908287
1999,5,22,-6.4105415
1999,5,23,-3.3371468
1999,5,24,-1.3043289
1999,5,25,-0.66251755
1999,5,26,-0.07159042
1999,5,27,-1.9565163
1999,5,28,-3.6088142
1999,5,29,-4.116062
1999,5,30,-3.180027
1999,5,31,-1.1634407
1999,6,1,1.157238
1999,6,2,3.161415
1999,6,3,2.3012238
1999,6,4,0.6655922
1999,6,5,-0.5004425
1999,6,6,-1.0185928
1999,6,7,-2.3807259
1999,6,8,-1.99823
1999,6,9,-1.114212
1999,6,10,-2.0965958
1999,6,11,-4.07724
1999,6,12,-4.088772
1999,6,13,-4.237465
1999,6,14,-6.031788
1999,6,15,-6.9078865
1999,6,16,-6.995285
1999,6,17,-7.30085
1999,6,18,-7.997116
1999,6,19,-9.330952
1999,6,20,-9.604687
1999,6,21,-7.4366837
1999,6,22,-2.8582535
1999,6,23,-0.26890564
1999,6,24,0.70549774
1999,6,25,-0.13276672
1999,6,26,0.12226105
1999,6,27,1.2294922
1999,6,28,1.0753021
1999,6,29,0.40763092
1999,6,30,0.24441528
1999,7,1,0.388649
1999,7,2,0.42072296
1999,7,3,0.79447937
1999,7,4,1.5598373
1999,7,5,0.8854599
1999,7,6,0.37729645
1999,7,7,-0.4573593
1999,7,8,0.124046326
1999,7,9,0.50042725
1999,7,10,-0.4269638
1999,7,11,-2.7972107
1999,7,12,-1.6508484
1999,7,13,-0.91404724
1999,7,14,-1.4040451
1999,7,15,-2.6274185
1999,7,16,-2.3934631
1999,7,17,-2.5995407
1999,7,18,-2.95813
1999,7,19,-3.9505768
1999,7,20,-3.731697
1999,7,21,-4.612671
1999,7,22,-5.7172165
1999,7,23,-6.5886765
1999,7,24,-6.3317413
1999,7,25,-6.321106
1999,7,26,-5.4746933
1999,7,27,-3.760826
1999,7,28,-4.1271667
1999,7,29,-3.913025
1999,7,30,-3.4942627
1999,7,31,-3.624031
1999,8,1,-5.183037
1999,8,2,-4.835205
1999,8,3,-2.6167984
1999,8,4,-0.5254669
1999,8,5,-0.2627182
1999,8,6,-0.8092346
1999,8,7,-0.7256088
1999,8,8,-2.1629257
1999,8,9,-3.0784683
1999,8,10,-2.3670502
1999,8,11,-2.960373
1999,8,12,-3.8080444
1999,8,13,-3.5893402
1999,8,14,-2.3660278
1999,8,15,-1.4403076
1999,8,16,-1.203331
1999,8,17,-0.38963318
1999,8,18,0.788147
1999,8,19,2.997795
1999,8,20,3.460823
1999,8,21,2.7131882
1999,8,22,1.892067
1999,8,23,2.051468
1999,8,24,0.85356903
1999,8,25,0.389534
1999,8,26,1.5485916
1999,8,27,3.0790863
1999,8,28,3.9727707
1999,8,29,2.5635147
1999,8,30,3.1278915
1999,8,31,2.8508072
1999,9,1,2.8362732
1999,9,2,2.6660156
1999,9,3,0.7969742
1999,9,4,-0.04863739
1999,9,5,-1.8599396
1999,9,6,-4.2853622
1999,9,7,-1.894844
1999,9,8,2.6651077
1999,9,9,4.8821564
1999,9,10,5.178383
1999,9,11,6.4069214
1999,9,12,7.894165
1999,9,13,12.329887
1999,9,14,15.094009
1999,9,15,15.448975
1999,9,16,12.198158
1999,9,17,11.8989105
1999,9,18,7.2962723
1999,9,19,0.8918228
1999,9,20,0.74485016
1999,9,21,2.732666
1999,9,22,6.6270294
1999,9,23,4.7057266
1999,9,24,5.5922127
1999,9,25,2.9915352
1999,9,26,1.0023193
1999,9,27,5.1324577
1999,9,28,9.930988
1999,9,29,12.498257
1999,9,30,12.420437
1999,10,1,8.859215
1999,10,2,9.099625
1999,10,3,11.348049
1999,10,4,13.977127
1999,10,5,15.083668
1999,10,6,14.314129
1999,10,7,7.904949
1999,10,8,8.859356
1999,10,9,14.485481
1999,10,10,20.655968
1999,10,11,24.723873
1999,10,12,28.195377
1999,10,13,30.741089
1999,10,14,24.945866
1999,10,15,19.419785
1999,10,16,12.881531
1999,10,17,7.7481384
1999,10,18,9.2062645
1999,10,19,14.52132
1999,10,20,18.140785
1999,10,21,17.82573
1999,10,22,14.75178
1999,10,23,13.368414
1999,10,24,13.155012
1999,10,25,16.020058
1999,10,26,17.623089
1999,10,27,17.521355
1999,10,28,17.687807
1999,10,29,13.86018
1999,10,30,11.311607
1999,10,31,7.539858
1999,11,1,2.431673
1999,11,2,5.028782
1999,11,3,6.6551075
1999,11,4,2.4858665
1999,11,5,3.783183
1999,11,6,2.700964
1999,11,7,2.2432432
1999,11,8,7.5912333
1999,11,9,13.024257
1999,11,10,17.744295
1999,11,11,20.501556
1999,11,12,21.335564
1999,11,13,20.111328
1999,11,14,20.349218
1999,11,15,20.978828
1999,11,16,18.829405
1999,11,17,15.147082
1999,11,18,11.179854
1999,11,19,11.258046
1999,11,20,12.608855
1999,11,21,12.636301
1999,11,22,13.145067
1999,11,23,11.924391
1999,11,24,11.216835
1999,11,25,13.192581
1999,11,26,14.323267
1999,11,27,13.948029
1999,11,28,13.843214
1999,11,29,15.247501
1999,11,30,16.015945
1999,12,1,15.269699
1999,12,2,14.14686
1999,12,3,14.020418
1999,12,4,12.481813
1999,12,5,7.170299
1999,12,6,3.4155746
1999,12,7,2.4900784
1999,12,8,3.3345542
1999,12,9,4.425336
1999,12,10,3.6850867
1999,12,11,2.9422455
1999,12,12,2.6943712
1999,12,13,2.9320183
1999,12,14,3.010826
1999,12,15,2.54982
1999,12,16,2.9933224
1999,12,17,3.7603302
1999,12,18,4.7193794
1999,12,19,5.9437084
1999,12,20,6.337866
1999,12,21,6.1959314
1999,12,22,6.3747234
1999,12,23,6.3289795
1999,12,24,5.5903378
1999,12,25,4.7552967
1999,12,26,3.7250404
1999,12,27,3.1456566
1999,12,28,3.0609636
1999,12,29,2.9511395
1999,12,30,2.6143532
1999,12,31,2.8771534
2000,1,1,2.2174006
2000,1,2,2.113411
2000,1,3,2.036313
2000,1,4,1.8334723
2000,1,5,1.4582624
2000,1,6,1.269907
2000,1,7,1.1764698
2000,1,8,0.9262619
2000,1,9,0.7078953
2000,1,10,0.6248188
2000,1,11,1.0491714
2000,1,12,1.2295866
2000,1,13,0.7670908
2000,1,14,0.7548256
2000,1,15,0.9956131
2000,1,16,1.0934277
2000,1,17,0.95377827
2000,1,18,0.8586607
2000,1,19,0.7246418
2000,1,20,0.6305132
2000,1,21,0.7478752
2000,1,22,0.76229286
2000,1,23,0.1438551
2000,1,24,-0.18327332
2000,1,25,-0.112112045
2000,1,26,0.1905756
2000,1,27,0.3757162
2000,1,28,0.5910177
2000,1,29,0.30685663
2000,1,30,-0.13089609
2000,1,31,-0.817853
2000,2,1,-1.5769744
2000,2,2,-1.8829231
2000,2,3,-2.2843032
2000,2,4,-2.5326366
2000,2,5,-2.546064
2000,2,6,-2.2303658
2000,2,7,-1.7781377
2000,2,8,-1.5951076
2000,2,9,-1.4605262
2000,2,10,-1.4414461
2000,2,11,-1.8956072
2000,2,12,-1.2685741
2000,2,13,-0.6760099
2000,2,14,-0.27579635
2000,2,15,-0.08749336
2000,2,16,-0.08057457
2000,2,17,0.13672256
2000,2,18,0.7251797
2000,2,19,0.9701178
2000,2,20,1.0365261
2000,2,21,1.1484683
2000,2,22,0.80895114
2000,2,23,0.07153106
2000,2,24,-0.05492711
2000,2,25,-0.23107195
2000,2,26,-0.33661795
2000,2,27,-0.51069117
2000,2,28,-0.36388636
2000,2,29,nan
2000,3,1,0.8303213
2000,3,2,1.0478029
2000,3,3,0.86881304
2000,3,4,0.5177884
2000,3,5,0.42844868
2000,3,6,0.4980278
2000,3,7,0.49617863
2000,3,8,0.58443356
2000,3,9,0.5567856
2000,3,10,0.75249004
2000,3,11,0.744606
2000,3,12,0.58515835
2000,3,13,0.87706566
2000,3,14,0.8285799
2000,3,15,0.79229355
2000,3,16,0.99174786
2000,3,17,0.8270502
2000,3,18,0.70052433
2000,3,19,0.40310192
2000,3,20,-0.46491528
2000,3,21,-1.264741
2000,3,22,-2.1199474
2000,3,23,-3.6794205
2000,3,24,-4.140869
2000,3,25,-4.277149
2000,3,26,-5.286358
2000,3,27,-5.489419
2000,3,28,-4.2964706
2000,3,29,-3.3415966
2000,3,30,-3.290701
2000,3,31,-3.8547916
2000,4,1,-4.4801598
2000,4,2,-4.733858
2000,4,3,-3.900301
2000,4,4,-2.6368217
2000,4,5,-1.7996197
2000,4,6,-1.6946182
2000,4,7,-1.2038765
2000,4,8,-0.34884453
2000,4,9,0.04336357
2000,4,10,-0.040924072
2000,4,11,-0.36849785
2000,4,12,-0.97665024
2000,4,13,-1.8161716
2000,4,14,-1.8561306
2000,4,15,-1.8300743
2000,4,16,-2.045309
2000,4,17,-1.7125416
2000,4,18,-1.3313427
2000,4,19,-1.5850372
2000,4,20,-2.4970207
2000,4,21,-2.6443024
2000,4,22,-2.2731514
2000,4,23,-1.7732315
2000,4,24,-1.2178345
2000,4,25,-0.7100067
2000,4,26,-0.4901123
2000,4,27,-0.8505058
2000,4,28,-0.50237274
2000,4,29,-0.3914833
2000,4,30,-0.88153076
2000,5,1,-1.3862152
2000,5,2,-1.5540161
2000,5,3,-1.7566414
2000,5,4,-1.4980507
2000,5,5,-1.7497635
2000,5,6,-1.3923225
2000,5,7,-0.4969902
2000,5,8,0.12846756
2000,5,9,0.7201233
2000,5,10,1.539669
2000,5,11,1.3345871
2000,5,12,0.67536545
2000,5,13,0.66306686
2000,5,14,0.574913
2000,5,15,0.001953125
2000,5,16,-0.62345886
2000,5,17,0.047161102
2000,5,18,1.2772217
2000,5,19,1.2103615
2000,5,20,-0.30233765
2000,5,21,-0.71564865
2000,5,22,0.56650925
2000,5,23,0.5499687
2000,5,24,-0.3828888
2000,5,25,-0.09712601
2000,5,26,0.22266006
2000,5,27,-0.85786057
2000,5,28,-3.2136269
2000,5,29,-4.822418
2000,5,30,-5.1834908
2000,5,31,-4.34721
2000,6,1,-4.8665695
2000,6,2,-4.402355
2000,6,3,-4.1114044
2000,6,4,-3.1109428
2000,6,5,-1.5671539
2000,6,6,-0.62942505
2000,6,7,-1.3150482
2000,6,8,-2.049591
2000,6,9,-2.8370743
2000,6,10,-3.0865211
2000,6,11,-1.7378197
2000,6,12,0.10807037
2000,6,13,1.4424896
2000,6,14,2.5044785
2000,6,15,2.4382057
2000,6,16,1.944912
2000,6,17,0.7265816
2000,6,18,-0.20248413
2000,6,19,-1.9392166
2000,6,20,-3.397091
2000,6,21,-3.7041245
2000,6,22,-4.8154488
2000,6,23,-5.117695
2000,6,24,-4.8211975
2000,6,25,-3.9780197
2000,6,26,-3.222805
2000,6,27,-2.4730835
2000,6,28,-2.927559
2000,6,29,-2.637024
2000,6,30,-1.797287
2000,7,1,-2.2276993
2000,7,2,-1.6682281
2000,7,3,-1.2160721
2000,7,4,-1.5602722
2000,7,5,-1.9549637
2000,7,6,-3.2727509
2000,7,7,-3.974022
2000,7,8,-4.4957886
2000,7,9,-5.2545166
2000,7,10,-5.3065033
2000,7,11,-6.566086
2000,7,12,-4.847191
2000,7,13,-2.1082382
2000,7,14,-1.9748993
2000,7,15,-3.1539764
2000,7,16,-3.7826538
2000,7,17,-3.228981
2000,7,18,-1.9390945
2000,7,19,-3.007164
2000,7,20,-4.864792
2000,7,21,-5.2177505
2000,7,22,-3.0121307
2000,7,23,-2.4778595
2000,7,24,-4.952156
2000,7,25,-5.5996017
2000,7,26,-5.7598877
2000,7,27,-6.3259277
2000,7,28,-6.3075256
2000,7,29,-5.4370804
2000,7,30,-5.229477
2000,7,31,-6.230034
2000,8,1,-7.484146
2000,8,2,-6.064743
2000,8,3,-4.901314
2000,8,4,-2.7925262
2000,8,5,-1.5799255
2000,8,6,-1.4130096
2000,8,7,0.42024994
2000,8,8,0.8989563
2000,8,9,-1.9582138
2000,8,10,-4.3588104
2000,8,11,-3.390602
2000,8,12,-2.108368
2000,8,13,-0.5098419
2000,8,14,-0.15847778
2000,8,15,-0.3992691
2000,8,16,-0.65943146
2000,8,17,-1.1055908
2000,8,18,-0.12966156
2000,8,19,0.0071411133
2000,8,20,0.36455536
2000,8,21,-0.7414932
2000,8,22,-2.5112
2000,8,23,-5.2499084
2000,8,24,-5.7790146
2000,8,25,0.08623505
2000,8,26,2.9958344
2000,8,27,3.4229355
2000,8,28,6.0401993
2000,8,29,3.122078
2000,8,30,-0.072402954
2000,8,31,1.5118484
2000,9,1,4.6870956
2000,9,2,2.2062378
2000,9,3,0.4631424
2000,9,4,-0.48327637
2000,9,5,-3.4656906
2000,9,6,-1.9875793
2000,9,7,-2.8367462
2000,9,8,-2.8661118
2000,9,9,-3.4457855
2000,9,10,-4.3857727
2000,9,11,-9.762642
2000,9,12,-12.349361
2000,9,13,-11.039276
2000,9,14,-7.4242706
2000,9,15,-8.03413
2000,9,16,-12.0371895
2000,9,17,-8.845558
2000,9,18,-1.8641968
2000,9,19,-0.15905762
2000,9,20,3.2523956
2000,9,21,10.980377
2000,9,22,14.566345
2000,9,23,7.3488617
2000,9,24,-5.302803
2000,9,25,-9.533054
2000,9,26,-6.1916924
2000,9,27,-2.2962685
2000,9,28,1.608715
2000,9,29,1.9064903
2000,9,30,1.785614
2000,10,1,-4.5448914
2000,10,2,-7.0215797
2000,10,3,-7.522339
2000,10,4,-4.944618
2000,10,5,-6.1104965
2000,10,6,-5.774975
2000,10,7,-3.0857735
2000,10,8,-10.824078
2000,10,9,-9.679146
2000,10,10,-10.974747
2000,10,11,-12.414661
2000,10,12,-12.132126
2000,10,13,-12.083309
2000,10,14,-9.835962
2000,10,15,-7.3414803
2000,10,16,-11.980251
2000,10,17,-16.029842
2000,10,18,-22.059898
2000,10,19,-19.708569
2000,10,20,-20.464573
2000,10,21,-20.185612
2000,10,22,-20.241583
2000,10,23,-19.567272
2000,10,24,-17.098705
2000,10,25,-16.91585
2000,10,26,-20.936516
2000,10,27,-21.204224
2000,10,28,-22.222048
2000,10,29,-20.746418
2000,10,30,-17.081194
2000,10,31,-14.642607
2000,11,1,-15.597152
2000,11,2,-17.777487
2000,11,3,-17.225687
2000,11,4,-17.775974
2000,11,5,-19.321766
2000,11,6,-19.081377
2000,11,7,-19.907906
2000,11,8,-18.99239
2000,11,9,-17.824203
2000,11,10,-16.918343
2000,11,11,-16.788673
2000,11,12,-15.7493515
2000,11,13,-14.874346
2000,11,14,-12.858998
2000,11,15,-11.806197
2000,11,16,-11.393042
2000,11,17,-12.736635
2000,11,18,-13.772938
2000,11,19,-12.7158375
2000,11,20,-11.794775
2000,11,21,-11.594091
2000,11,22,-11.271385
2000,11,23,-9.827935
2000,11,24,-8.902406
2000,11,25,-7.724038
2000,11,26,-6.7252226
2000,11,27,-5.858634
2000,11,28,-5.48754
2000,11,29,-5.6677613
2000,11,30,-6.1945157
2000,12,1,-6.9235287
2000,12,2,-7.6112957
2000,12,3,-8.069221
2000,12,4,-7.817455
2000,12,5,-7.650523
2000,12,6,-7.411829
2000,12,7,-6.984703
2000,12,8,-6.85305
2000,12,9,-6.6203365
2000,12,10,-6.514043
2000,12,11,-6.399378
2000,12,12,-5.774702
2000,12,13,-5.327029
2000,12,14,-4.8029127
2000,12,15,-3.9662514
2000,12,16,-3.330392
2000,12,17,-2.8920813
2000,12,18,-2.5587997
2000,12,19,-2.3237982
2000,12,20,-1.7964506
2000,12,21,-0.9474697
2000,12,22,-0.60817146
2000,12,23,-0.5871906
2000,12,24,-0.5477781
2000,12,25,-0.76699924
2000,12,26,-0.9376402
2000,12,27,-0.7706642
2000,12,28,-0.7917204
2000,12,29,-0.4027462
2000,12,30,0.04944706
2000,12,31,0.6050892
2001,1,1,1.000186
2001,1,2,1.4391928
2001,1,3,1.7830086
2001,1,4,1.7967615
2001,1,5,1.7769985
2001,1,6,2.156455
2001,1,7,2.1857605
2001,1,8,2.258731
2001,1,9,2.3326912
2001,1,10,2.341196
2001,1,11,2.0460234
2001,1,12,1.9269466
2001,1,13,2.0856733
2001,1,14,2.3648748
2001,1,15,2.3789606
2001,1,16,1.9414129
2001,1,17,1.4347725
2001,1,18,1.4187193
2001,1,19,1.1158466
2001,1,20,1.0719872
2001,1,21,0.9163046
2001,1,22,0.81197643
2001,1,23,0.9075794
2001,1,24,1.094634
2001,1,25,0.9530945
2001,1,26,1.0274558
2001,1,27,0.8809285
2001,1,28,0.7730737
2001,1,29,0.64259005
2001,1,30,0.6599417
2001,1,31,0.48777342
2001,2,1,0.12439108
2001,2,2,-0.21300507
2001,2,3,-0.007651329
2001,2,4,-0.11711407
2001,2,5,-0.021656036
2001,2,6,0.3836174
2001,2,7,0.08376789
2001,2,8,0.01085186
2001,2,9,0.34716797
2001,2,10,0.30665565
2001,2,11,0.57284856
2001,2,12,0.9127437
2001,2,13,0.6760247
2001,2,14,0.37406337
2001,2,15,0.5302954
2001,2,16,0.89406806
2001,2,17,0.8443502
2001,2,18,0.60013545
2001,2,19,0.88372517
2001,2,20,1.0636908
2001,2,21,1.1901853
2001,2,22,1.4254434
2001,2,23,1.6308954
2001,2,24,1.7743824
2001,2,25,2.01829
2001,2,26,1.5045567
2001,2,27,1.0032759
2001,2,28,0.64897585
2001,3,1,0.61338997
2001,3,2,0.4260273
2001,3,3,0.33652973
2001,3,4,0.38074064
2001,3,5,0.3924179
2001,3,6,0.5127411
2001,3,7,0.63722134
2001,3,8,0.65884113
2001,3,9,0.72369957
2001,3,10,0.83382034
2001,3,11,1.1356878
2001,3,12,1.0000944
2001,3,13,0.34340382
2001,3,14,-0.13885212
2001,3,15,0.12199783
2001,3,16,0.74115086
2001,3,17,1.1454725
2001,3,18,1.3157148
2001,3,19,1.833806
2001,3,20,2.5550375
2001,3,21,2.8034754
2001,3,22,2.4611855
2001,3,23,1.9574909
2001,3,24,1.1330853
2001,3,25,0.3695526
2001,3,26,-0.09390831
2001,3,27,-0.86029243
2001,3,28,-1.2707329
2001,3,29,-0.59640884
2001,3,30,0.85214424
2001,3,31,2.0552177
2001,4,1,2.874323
2001,4,2,3.1267033
2001,4,3,2.5874977
2001,4,4,1.2865543
2001,4,5,0.76301575
2001,4,6,1.6541233
2001,4,7,2.34577
2001,4,8,1.3674908
2001,4,9,0.16888237
2001,4,10,0.24378014
2001,4,11,0.28334808
2001,4,12,0.6788578
2001,4,13,0.2028389
2001,4,14,0.24350166
2001,4,15,0.17299652
2001,4,16,1.1848335
2001,4,17,2.5984
2001,4,18,2.9450912
2001,4,19,2.7550125
2001,4,20,3.8318863
2001,4,21,5.081211
2001,4,22,5.083412
2001,4,23,5.0675964
2001,4,24,5.1244316
2001,4,25,5.037922
2001,4,26,4.364464
2001,4,27,3.4436836
2001,4,28,2.0308838
2001,4,29,2.197567
2001,4,30,3.10746
2001,5,1,4.2640076
2001,5,2,5.200508
2001,5,3,5.2774963
2001,5,4,5.322071
2001,5,5,4.9560204
2001,5,6,3.5636978
2001,5,7,2.3218422
2001,5,8,1.7679062
2001,5,9,1.519619
2001,5,10,0.6187401
2001,5,11,-1.9588318
2001,5,12,-4.263794
2001,5,13,-5.0453033
2001,5,14,-2.6178093
2001,5,15,0.13912582
2001,5,16,0.36564255
2001,5,17,-1.7787819
2001,5,18,-4.137169
2001,5,19,-7.1966896
2001,5,20,-8.484337
2001,5,21,-7.8652763
2001,5,22,-4.373001
2001,5,23,-3.702507
2001,5,24,-6.1044846
2001,5,25,-6.2179756
2001,5,26,-4.8825684
2001,5,27,-2.1415596
2001,5,28,0.7620163
2001,5,29,0.6045952
2001,5,30,0.44564438
2001,5,31,0.18148422
2001,6,1,-1.3824692
2001,6,2,-3.288128
2001,6,3,-5.366501
2001,6,4,-6.4805756
2001,6,5,-6.813339
2001,6,6,-4.637314
2001,6,7,-1.7815018
2001,6,8,1.2971535
2001,6,9,3.485878
2001,6,10,4.1326485
2001,6,11,3.164135
2001,6,12,2.455864
2001,6,13,1.7699203
2001,6,14,2.743473
2001,6,15,4.5750237
2001,6,16,5.4657135
2001,6,17,3.81353
2001,6,18,0.34210968
2001,6,19,-0.4946518
2001,6,20,-1.817955
2001,6,21,-2.85709
2001,6,22,-4.43013
2001,6,23,-7.0350647
2001,6,24,-9.868767
2001,6,25,-14.11491
2001,6,26,-12.026096
2001,6,27,-8.191174
2001,6,28,-7.437355
2001,6,29,-8.344711
